2026-01-18 06:23:46,Nitro Tap,11.3%,UPDATE
2026-01-18 06:26:44,Wisco Tap,51.2%,UPDATE
2026-01-18 06:28:11,Nitro Tap,11.4%,UPDATE
2026-01-18 06:31:59,Nitro Tap,11.5%,UPDATE
2026-01-18 06:39:13,Nitro Tap,11.6%,UPDATE
2026-01-18 06:40:21,Wisco Tap,51.1%,UPDATE
2026-01-18 06:41:54,Nitro Tap,11.7%,UPDATE
2026-01-18 06:47:46,Nitro Tap,11.8%,UPDATE
2026-01-18 06:51:30,Wisco Tap,51.0%,UPDATE
2026-01-18 06:55:33,Nitro Tap,11.9%,UPDATE
2026-01-18 07:00:42,Nitro Tap,11.8%,UPDATE
2026-01-18 07:00:55,Nitro Tap,11.7%,UPDATE
2026-01-18 07:01:10,Nitro Tap,11.6%,UPDATE
2026-01-18 07:01:30,Nitro Tap,11.5%,UPDATE
2026-01-18 07:01:50,Nitro Tap,11.4%,UPDATE
2026-01-18 07:02:16,Nitro Tap,11.3%,UPDATE
2026-01-18 07:02:51,Nitro Tap,11.2%,UPDATE
2026-01-18 07:04:12,Nitro Tap,11.1%,UPDATE
2026-01-18 07:05:14,Nitro Tap,11.0%,UPDATE
2026-01-18 07:07:05,Nitro Tap,10.9%,UPDATE
2026-01-18 07:09:03,Nitro Tap,10.8%,UPDATE
2026-01-18 07:10:17,Nitro Tap,10.7%,UPDATE
2026-01-18 07:12:10,Nitro Tap,10.6%,UPDATE
2026-01-18 07:12:50,Nitro Tap,10.5%,UPDATE
2026-01-18 07:13:50,Nitro Tap,10.4%,UPDATE
2026-01-18 07:14:15,Nitro Tap,10.3%,UPDATE
2026-01-18 07:15:17,Nitro Tap,10.2%,UPDATE
2026-01-18 07:16:07,Nitro Tap,10.42 pts,POUR
2026-01-18 07:28:24,Nitro Tap,10.1%,UPDATE
2026-01-18 07:31:55,Nitro Tap,10.2%,UPDATE
2026-01-18 07:32:49,Nitro Tap,10.3%,UPDATE
2026-01-18 07:35:03,Nitro Tap,10.4%,UPDATE
2026-01-18 07:42:08,Nitro Tap,10.5%,UPDATE
2026-01-18 07:44:56,Nitro Tap,10.6%,UPDATE
2026-01-18 07:48:03,Law Tap,23.3%,UPDATE
2026-01-18 07:48:15,Nitro Tap,10.7%,UPDATE
2026-01-18 07:52:10,Nitro Tap,10.8%,UPDATE
2026-01-18 07:54:35,Wisco Tap,50.9%,UPDATE
2026-01-18 07:55:09,Law Tap,23.4%,UPDATE
2026-01-18 07:55:45,Nitro Tap,10.9%,UPDATE
2026-01-18 07:59:27,Nitro Tap,11.0%,UPDATE
2026-01-18 08:03:37,Nitro Tap,11.1%,UPDATE
2026-01-18 08:05:57,Nitro Tap,11.2%,UPDATE
2026-01-18 08:07:36,Wisco Tap,50.8%,UPDATE
2026-01-18 08:09:22,Nitro Tap,11.3%,UPDATE
2026-01-18 08:12:22,Law Tap,23.3%,UPDATE
2026-01-18 08:13:58,Nitro Tap,11.4%,UPDATE
2026-01-18 08:18:57,Nitro Tap,11.5%,UPDATE
2026-01-18 08:20:18,Wisco Tap,50.7%,UPDATE
2026-01-18 08:20:40,Wisco Tap,50.6%,UPDATE
2026-01-18 08:20:58,Wisco Tap,50.5%,UPDATE
2026-01-18 08:21:16,Wisco Tap,50.4%,UPDATE
2026-01-18 08:21:39,Wisco Tap,50.3%,UPDATE
2026-01-18 08:21:57,Wisco Tap,50.2%,UPDATE
2026-01-18 08:22:47,Wisco Tap,50.1%,UPDATE
2026-01-18 08:23:02,Law Tap,23.2%,UPDATE
2026-01-18 08:23:14,Wisco Tap,50.0%,UPDATE
2026-01-18 08:23:50,Wisco Tap,49.9%,UPDATE
2026-01-18 08:24:02,Law Tap,23.1%,UPDATE
2026-01-18 08:24:26,Wisco Tap,49.8%,UPDATE
2026-01-18 08:25:18,Wisco Tap,49.7%,UPDATE
2026-01-18 08:25:29,Law Tap,23.0%,UPDATE
2026-01-18 08:26:00,Nitro Tap,11.6%,UPDATE
2026-01-18 08:27:05,Wisco Tap,49.6%,UPDATE
2026-01-18 08:27:57,Nitro Tap,11.7%,UPDATE
2026-01-18 08:28:59,Law Tap,22.9%,UPDATE
2026-01-18 08:29:15,Wisco Tap,49.5%,UPDATE
2026-01-18 08:30:17,Nitro Tap,11.8%,UPDATE
2026-01-18 08:30:54,Wisco Tap,49.4%,UPDATE
2026-01-18 08:31:47,Wisco Tap,8.05 pts,POUR
2026-01-18 08:35:50,Nitro Tap,11.9%,UPDATE
2026-01-18 08:37:13,Wisco Tap,49.3%,UPDATE
2026-01-18 08:41:16,Wisco Tap,49.2%,UPDATE
2026-01-18 08:48:03,Law Tap,22.8%,UPDATE
2026-01-18 08:49:48,Law Tap,22.9%,UPDATE
2026-01-18 08:52:11,Nitro Tap,11.8%,UPDATE
2026-01-18 08:52:31,Nitro Tap,11.7%,UPDATE
2026-01-18 08:52:44,Nitro Tap,11.6%,UPDATE
2026-01-18 08:53:02,Nitro Tap,11.5%,UPDATE
2026-01-18 08:53:15,Nitro Tap,11.4%,UPDATE
2026-01-18 08:53:41,Nitro Tap,11.3%,UPDATE
2026-01-18 08:54:23,Nitro Tap,11.2%,UPDATE
2026-01-18 08:54:51,Nitro Tap,11.1%,UPDATE
2026-01-18 08:55:26,Nitro Tap,11.0%,UPDATE
2026-01-18 08:55:50,Wisco Tap,49.3%,UPDATE
2026-01-18 08:56:26,Nitro Tap,10.9%,UPDATE
2026-01-18 08:58:25,Nitro Tap,10.8%,UPDATE
2026-01-18 09:00:32,Law Tap,22.8%,UPDATE
2026-01-18 09:01:18,Nitro Tap,10.7%,UPDATE
2026-01-18 09:02:31,Nitro Tap,10.6%,UPDATE
2026-01-18 09:03:25,Nitro Tap,10.5%,UPDATE
2026-01-18 09:03:49,Wisco Tap,49.4%,UPDATE
2026-01-18 09:04:26,Nitro Tap,10.4%,UPDATE
2026-01-18 09:05:08,Nitro Tap,10.3%,UPDATE
2026-01-18 09:06:26,Nitro Tap,10.2%,UPDATE
2026-01-18 09:07:23,Nitro Tap,10.1%,UPDATE
2026-01-18 09:10:33,Nitro Tap,11.84 pts,POUR
2026-01-18 09:12:01,Nitro Tap,10.0%,UPDATE
2026-01-18 09:12:05,Nitro Tap,10.1%,UPDATE
2026-01-18 09:12:06,Nitro Tap,10.2%,UPDATE
2026-01-18 09:12:18,Nitro Tap,10.3%,UPDATE
2026-01-18 09:12:24,Nitro Tap,10.4%,UPDATE
2026-01-18 09:12:39,Nitro Tap,10.3%,UPDATE
2026-01-18 09:14:18,Nitro Tap,10.2%,UPDATE
2026-01-18 09:15:31,Nitro Tap,10.3%,UPDATE
2026-01-18 09:16:22,Nitro Tap,10.4%,UPDATE
2026-01-18 09:19:32,Nitro Tap,10.5%,UPDATE
2026-01-18 09:19:51,Law Tap,22.7%,UPDATE
2026-01-18 09:23:46,Nitro Tap,10.6%,UPDATE
2026-01-18 09:30:13,Nitro Tap,10.7%,UPDATE
2026-01-18 09:34:39,Nitro Tap,10.8%,UPDATE
2026-01-18 09:37:39,Nitro Tap,10.9%,UPDATE
2026-01-18 09:41:23,Nitro Tap,11.0%,UPDATE
2026-01-18 09:44:06,Law Tap,22.6%,UPDATE
2026-01-18 09:44:23,Wisco Tap,49.5%,UPDATE
2026-01-18 09:45:28,Nitro Tap,11.1%,UPDATE
2026-01-18 09:48:54,Nitro Tap,11.2%,UPDATE
2026-01-18 09:52:31,Nitro Tap,11.3%,UPDATE
2026-01-18 09:56:28,Wisco Tap,49.6%,UPDATE
2026-01-18 09:56:52,Wisco Tap,49.7%,UPDATE
2026-01-18 09:57:07,Wisco Tap,49.8%,UPDATE
2026-01-18 09:57:22,Wisco Tap,49.9%,UPDATE
2026-01-18 09:57:35,Wisco Tap,50.0%,UPDATE
2026-01-18 09:57:57,Wisco Tap,50.1%,UPDATE
2026-01-18 09:58:39,Wisco Tap,50.2%,UPDATE
2026-01-18 09:58:54,Law Tap,22.7%,UPDATE
2026-01-18 09:59:06,Nitro Tap,11.4%,UPDATE
2026-01-18 09:59:39,Wisco Tap,50.3%,UPDATE
2026-01-18 09:59:41,Wisco Tap,50.4%,UPDATE
2026-01-18 10:00:51,Law Tap,22.8%,UPDATE
2026-01-18 10:01:16,Wisco Tap,50.5%,UPDATE
2026-01-18 10:02:30,Wisco Tap,50.6%,UPDATE
2026-01-18 10:02:41,Nitro Tap,11.5%,UPDATE
2026-01-18 10:03:32,Law Tap,22.9%,UPDATE
2026-01-18 10:03:46,Wisco Tap,50.7%,UPDATE
2026-01-18 10:09:40,Nitro Tap,11.6%,UPDATE
2026-01-18 10:13:28,Nitro Tap,11.7%,UPDATE
2026-01-18 10:20:09,Nitro Tap,11.8%,UPDATE
2026-01-18 10:22:48,Nitro Tap,11.7%,UPDATE
2026-01-18 10:23:08,Nitro Tap,11.6%,UPDATE
2026-01-18 10:23:26,Nitro Tap,11.5%,UPDATE
2026-01-18 10:23:39,Nitro Tap,11.4%,UPDATE
2026-01-18 10:24:09,Nitro Tap,11.3%,UPDATE
2026-01-18 10:24:50,Nitro Tap,11.2%,UPDATE
2026-01-18 10:25:23,Nitro Tap,11.1%,UPDATE
2026-01-18 10:26:49,Nitro Tap,11.0%,UPDATE
2026-01-18 10:27:52,Wisco Tap,50.6%,UPDATE
2026-01-18 10:28:49,Nitro Tap,10.9%,UPDATE
2026-01-18 10:29:50,Nitro Tap,10.8%,UPDATE
2026-01-18 10:30:59,Nitro Tap,10.7%,UPDATE
2026-01-18 10:32:35,Nitro Tap,10.6%,UPDATE
2026-01-18 10:34:02,Nitro Tap,10.5%,UPDATE
2026-01-18 10:34:36,Nitro Tap,10.4%,UPDATE
2026-01-18 10:35:03,Nitro Tap,10.3%,UPDATE
2026-01-18 10:35:37,Nitro Tap,10.2%,UPDATE
2026-01-18 10:37:50,Nitro Tap,9.44 pts,POUR
2026-01-18 10:38:33,Law Tap,23.0%,UPDATE
2026-01-18 10:43:51,Nitro Tap,10.1%,UPDATE
2026-01-18 10:51:54,Nitro Tap,10.2%,UPDATE
2026-01-18 10:57:27,Nitro Tap,10.3%,UPDATE
2026-01-18 10:58:23,Nitro Tap,10.4%,UPDATE
2026-01-18 11:06:53,Nitro Tap,10.5%,UPDATE
2026-01-18 11:09:22,Nitro Tap,10.6%,UPDATE
2026-01-18 11:14:08,Nitro Tap,10.7%,UPDATE
2026-01-18 11:14:53,Wisco Tap,50.5%,UPDATE
2026-01-18 11:16:02,Nitro Tap,10.8%,UPDATE
2026-01-18 11:16:59,Law Tap,23.1%,UPDATE
2026-01-18 11:19:12,Nitro Tap,10.9%,UPDATE
2026-01-18 11:23:58,Nitro Tap,11.0%,UPDATE
2026-01-18 11:25:40,Nitro Tap,11.1%,UPDATE
2026-01-18 11:28:58,Nitro Tap,11.2%,UPDATE
2026-01-18 11:32:58,Nitro Tap,11.3%,UPDATE
2026-01-18 11:37:17,Nitro Tap,11.4%,UPDATE
2026-01-18 11:41:20,Nitro Tap,11.5%,UPDATE
2026-01-18 11:45:00,Nitro Tap,11.6%,UPDATE
2026-01-18 11:48:58,Nitro Tap,11.7%,UPDATE
2026-01-18 11:54:44,Nitro Tap,11.8%,UPDATE
2026-01-18 11:59:47,Nitro Tap,11.9%,UPDATE
2026-01-18 12:07:58,Nitro Tap,12.0%,UPDATE
2026-01-18 12:09:03,Wisco Tap,50.4%,UPDATE
2026-01-18 12:10:31,Nitro Tap,11.9%,UPDATE
2026-01-18 12:10:45,Nitro Tap,11.8%,UPDATE
2026-01-18 12:10:53,Nitro Tap,11.7%,UPDATE
2026-01-18 12:11:01,Nitro Tap,11.6%,UPDATE
2026-01-18 12:11:15,Nitro Tap,11.5%,UPDATE
2026-01-18 12:11:34,Nitro Tap,11.4%,UPDATE
2026-01-18 12:11:54,Nitro Tap,11.3%,UPDATE
2026-01-18 12:12:31,Nitro Tap,11.2%,UPDATE
2026-01-18 12:13:01,Nitro Tap,11.1%,UPDATE
2026-01-18 12:13:40,Nitro Tap,11.0%,UPDATE
2026-01-18 12:16:18,Nitro Tap,10.9%,UPDATE
2026-01-18 12:17:12,Nitro Tap,10.8%,UPDATE
2026-01-18 12:19:20,Law Tap,23.2%,UPDATE
2026-01-18 12:20:07,Nitro Tap,10.7%,UPDATE
2026-01-18 12:20:35,Nitro Tap,10.6%,UPDATE
2026-01-18 12:21:32,Nitro Tap,10.5%,UPDATE
2026-01-18 12:22:22,Nitro Tap,10.4%,UPDATE
2026-01-18 12:22:53,Nitro Tap,10.3%,UPDATE
2026-01-18 12:23:29,Nitro Tap,10.2%,UPDATE
2026-01-18 12:25:33,Nitro Tap,10.1%,UPDATE
2026-01-18 12:26:55,Nitro Tap,10.2%,UPDATE
2026-01-18 12:27:49,Nitro Tap,11.33 pts,POUR
2026-01-18 12:29:49,Nitro Tap,10.1%,UPDATE
2026-01-18 12:31:33,Wisco Tap,50.5%,UPDATE
2026-01-18 12:39:23,Nitro Tap,10.0%,UPDATE
2026-01-18 12:39:24,Nitro Tap,10.1%,UPDATE
2026-01-18 12:39:46,Nitro Tap,10.2%,UPDATE
2026-01-18 12:41:05,Nitro Tap,10.1%,UPDATE
2026-01-18 12:42:28,Nitro Tap,10.2%,UPDATE
2026-01-18 12:45:25,Nitro Tap,10.3%,UPDATE
2026-01-18 12:47:50,Nitro Tap,10.4%,UPDATE
2026-01-18 12:53:36,Nitro Tap,10.5%,UPDATE
2026-01-18 12:57:55,Nitro Tap,10.6%,UPDATE
2026-01-18 13:02:14,Nitro Tap,10.7%,UPDATE
2026-01-18 13:04:32,Nitro Tap,10.8%,UPDATE
2026-01-18 13:07:41,Nitro Tap,10.9%,UPDATE
2026-01-18 13:12:01,Nitro Tap,11.0%,UPDATE
2026-01-18 13:14:33,Nitro Tap,11.1%,UPDATE
2026-01-18 13:17:53,Nitro Tap,11.2%,UPDATE
2026-01-18 13:23:17,Nitro Tap,11.3%,UPDATE
2026-01-18 13:26:26,Nitro Tap,11.4%,UPDATE
2026-01-18 13:29:15,Wisco Tap,50.6%,UPDATE
2026-01-18 13:29:27,Law Tap,23.3%,UPDATE
2026-01-18 13:31:35,Nitro Tap,11.5%,UPDATE
2026-01-18 13:34:52,Nitro Tap,11.6%,UPDATE
2026-01-18 13:39:42,Nitro Tap,11.7%,UPDATE
2026-01-18 13:44:29,Nitro Tap,11.8%,UPDATE
2026-01-18 13:50:40,Nitro Tap,11.9%,UPDATE
2026-01-18 13:59:08,Nitro Tap,11.8%,UPDATE
2026-01-18 13:59:16,Nitro Tap,11.7%,UPDATE
2026-01-18 13:59:24,Nitro Tap,11.6%,UPDATE
2026-01-18 13:59:34,Nitro Tap,11.5%,UPDATE
2026-01-18 13:59:54,Nitro Tap,11.4%,UPDATE
2026-01-18 14:00:10,Nitro Tap,11.3%,UPDATE
2026-01-18 14:00:51,Nitro Tap,11.2%,UPDATE
2026-01-18 14:01:16,Nitro Tap,11.1%,UPDATE
2026-01-18 14:02:40,Nitro Tap,11.0%,UPDATE
2026-01-18 14:04:19,Nitro Tap,10.9%,UPDATE
2026-01-18 14:05:09,Nitro Tap,10.8%,UPDATE
2026-01-18 14:07:39,Nitro Tap,10.7%,UPDATE
2026-01-18 14:10:20,Nitro Tap,10.6%,UPDATE
2026-01-18 14:10:51,Nitro Tap,10.5%,UPDATE
2026-01-18 14:11:15,Nitro Tap,10.4%,UPDATE
2026-01-18 14:11:17,Nitro Tap,10.3%,UPDATE
2026-01-18 14:11:45,Nitro Tap,10.2%,UPDATE
2026-01-18 14:11:55,Law Tap,23.4%,UPDATE
2026-01-18 14:12:42,Nitro Tap,10.1%,UPDATE
2026-01-18 14:18:54,Nitro Tap,11.43 pts,POUR
2026-01-18 14:23:17,Wisco Tap,50.7%,UPDATE
2026-01-18 14:27:46,Wisco Tap,50.6%,UPDATE
2026-01-18 14:27:59,Wisco Tap,50.5%,UPDATE
2026-01-18 14:28:09,Wisco Tap,50.4%,UPDATE
2026-01-18 14:28:21,Wisco Tap,50.3%,UPDATE
2026-01-18 14:28:31,Wisco Tap,50.2%,UPDATE
2026-01-18 14:28:48,Wisco Tap,50.1%,UPDATE
2026-01-18 14:29:09,Wisco Tap,50.0%,UPDATE
2026-01-18 14:29:37,Wisco Tap,49.9%,UPDATE
2026-01-18 14:30:23,Wisco Tap,49.8%,UPDATE
2026-01-18 14:31:08,Wisco Tap,49.7%,UPDATE
2026-01-18 14:31:22,Law Tap,23.3%,UPDATE
2026-01-18 14:31:45,Nitro Tap,10.2%,UPDATE
2026-01-18 14:31:58,Law Tap,23.2%,UPDATE
2026-01-18 14:32:13,Wisco Tap,49.6%,UPDATE
2026-01-18 14:32:25,Law Tap,23.1%,UPDATE
2026-01-18 14:32:39,Wisco Tap,49.5%,UPDATE
2026-01-18 14:32:52,Law Tap,23.0%,UPDATE
2026-01-18 14:33:17,Wisco Tap,49.4%,UPDATE
2026-01-18 14:34:37,Nitro Tap,10.3%,UPDATE
2026-01-18 14:35:58,Law Tap,22.9%,UPDATE
2026-01-18 14:35:58,Law Tap,2.67 pts,POUR
2026-01-18 14:36:43,Wisco Tap,49.3%,UPDATE
2026-01-18 14:39:39,Nitro Tap,10.4%,UPDATE
2026-01-18 14:40:38,Wisco Tap,8.42 pts,POUR
2026-01-18 14:42:53,Nitro Tap,10.5%,UPDATE
2026-01-18 14:43:34,Wisco Tap,49.2%,UPDATE
2026-01-18 14:46:56,Nitro Tap,10.6%,UPDATE
2026-01-18 14:49:09,Nitro Tap,10.7%,UPDATE
2026-01-18 14:52:42,Nitro Tap,10.8%,UPDATE
2026-01-18 14:56:16,Nitro Tap,10.9%,UPDATE
2026-01-18 14:56:28,Wisco Tap,49.3%,UPDATE
2026-01-18 15:00:18,Nitro Tap,11.0%,UPDATE
2026-01-18 15:04:01,Nitro Tap,11.1%,UPDATE
2026-01-18 15:06:28,Nitro Tap,11.2%,UPDATE
2026-01-18 15:09:04,Law Tap,22.8%,UPDATE
2026-01-18 15:10:53,Nitro Tap,11.3%,UPDATE
2026-01-18 15:15:04,Nitro Tap,11.4%,UPDATE
2026-01-18 15:18:40,Nitro Tap,11.5%,UPDATE
2026-01-18 15:24:20,Nitro Tap,11.6%,UPDATE
2026-01-18 15:26:46,Nitro Tap,11.7%,UPDATE
2026-01-18 15:28:08,Law Tap,22.7%,UPDATE
2026-01-18 15:31:58,Nitro Tap,11.8%,UPDATE
2026-01-18 15:38:27,Nitro Tap,11.9%,UPDATE
2026-01-18 15:47:06,Nitro Tap,11.8%,UPDATE
2026-01-18 15:47:08,Nitro Tap,11.7%,UPDATE
2026-01-18 15:47:16,Nitro Tap,11.6%,UPDATE
2026-01-18 15:47:26,Nitro Tap,11.5%,UPDATE
2026-01-18 15:47:38,Nitro Tap,11.4%,UPDATE
2026-01-18 15:48:02,Nitro Tap,11.3%,UPDATE
2026-01-18 15:48:45,Nitro Tap,11.2%,UPDATE
2026-01-18 15:49:43,Nitro Tap,11.1%,UPDATE
2026-01-18 15:50:14,Wisco Tap,49.4%,UPDATE
2026-01-18 15:50:34,Nitro Tap,11.0%,UPDATE
2026-01-18 15:51:38,Nitro Tap,10.9%,UPDATE
2026-01-18 15:52:39,Nitro Tap,10.8%,UPDATE
2026-01-18 15:52:54,Law Tap,22.6%,UPDATE
2026-01-18 15:55:00,Nitro Tap,10.7%,UPDATE
2026-01-18 15:56:11,Nitro Tap,10.6%,UPDATE
2026-01-18 15:57:53,Nitro Tap,10.5%,UPDATE
2026-01-18 15:58:02,Nitro Tap,10.4%,UPDATE
2026-01-18 15:59:07,Nitro Tap,10.3%,UPDATE
2026-01-18 15:59:33,Nitro Tap,10.2%,UPDATE
2026-01-18 16:01:03,Nitro Tap,10.1%,UPDATE
2026-01-18 16:04:46,Law Tap,22.7%,UPDATE
2026-01-18 16:05:16,Wisco Tap,49.5%,UPDATE
2026-01-18 16:05:36,Wisco Tap,49.6%,UPDATE
2026-01-18 16:05:48,Wisco Tap,49.7%,UPDATE
2026-01-18 16:06:10,Wisco Tap,49.8%,UPDATE
2026-01-18 16:06:38,Wisco Tap,49.9%,UPDATE
2026-01-18 16:07:08,Wisco Tap,50.0%,UPDATE
2026-01-18 16:07:56,Wisco Tap,50.1%,UPDATE
2026-01-18 16:08:48,Law Tap,22.8%,UPDATE
2026-01-18 16:09:16,Wisco Tap,50.2%,UPDATE
2026-01-18 16:09:57,Law Tap,22.9%,UPDATE
2026-01-18 16:11:05,Wisco Tap,50.3%,UPDATE
2026-01-18 16:11:34,Nitro Tap,10.0%,UPDATE
2026-01-18 16:12:59,Wisco Tap,50.4%,UPDATE
2026-01-18 16:13:56,Law Tap,23.0%,UPDATE
2026-01-18 16:15:54,Nitro Tap,10.1%,UPDATE
2026-01-18 16:16:17,Nitro Tap,10.2%,UPDATE
2026-01-18 16:16:44,Wisco Tap,50.5%,UPDATE
2026-01-18 16:17:28,Nitro Tap,10.1%,UPDATE
2026-01-18 16:20:00,Nitro Tap,10.2%,UPDATE
2026-01-18 16:22:14,Nitro Tap,10.3%,UPDATE
2026-01-18 16:22:43,Nitro Tap,10.25 pts,POUR
2026-01-18 16:27:51,Nitro Tap,10.4%,UPDATE
2026-01-18 16:28:19,Wisco Tap,50.6%,UPDATE
2026-01-18 16:29:56,Law Tap,23.1%,UPDATE
2026-01-18 16:31:53,Nitro Tap,10.5%,UPDATE
2026-01-18 16:32:45,Wisco Tap,50.5%,UPDATE
2026-01-18 16:35:49,Nitro Tap,10.6%,UPDATE
2026-01-18 16:38:24,Nitro Tap,10.7%,UPDATE
2026-01-18 16:41:40,Nitro Tap,10.8%,UPDATE
2026-01-18 16:46:44,Nitro Tap,10.9%,UPDATE
2026-01-18 16:48:43,Nitro Tap,11.0%,UPDATE
2026-01-18 16:52:03,Nitro Tap,11.1%,UPDATE
2026-01-18 16:53:12,Wisco Tap,50.4%,UPDATE
2026-01-18 16:55:50,Nitro Tap,11.2%,UPDATE
2026-01-18 16:59:04,Nitro Tap,11.3%,UPDATE
2026-01-18 17:02:34,Nitro Tap,11.4%,UPDATE
2026-01-18 17:09:34,Nitro Tap,11.5%,UPDATE
2026-01-18 17:14:44,Nitro Tap,11.6%,UPDATE
2026-01-18 17:17:02,Nitro Tap,11.7%,UPDATE
2026-01-18 17:20:37,Nitro Tap,11.8%,UPDATE
2026-01-18 17:27:50,Law Tap,23.2%,UPDATE
2026-01-18 17:28:36,Nitro Tap,11.9%,UPDATE
2026-01-18 17:33:45,Nitro Tap,11.8%,UPDATE
2026-01-18 17:33:59,Nitro Tap,11.7%,UPDATE
2026-01-18 17:34:09,Nitro Tap,11.6%,UPDATE
2026-01-18 17:34:34,Nitro Tap,11.5%,UPDATE
2026-01-18 17:34:51,Nitro Tap,11.4%,UPDATE
2026-01-18 17:35:16,Nitro Tap,11.3%,UPDATE
2026-01-18 17:36:22,Nitro Tap,11.2%,UPDATE
2026-01-18 17:36:48,Nitro Tap,11.1%,UPDATE
2026-01-18 17:37:13,Nitro Tap,11.0%,UPDATE
2026-01-18 17:38:03,Nitro Tap,10.9%,UPDATE
2026-01-18 17:39:22,Nitro Tap,10.8%,UPDATE
2026-01-18 17:42:58,Nitro Tap,10.7%,UPDATE
2026-01-18 17:44:37,Nitro Tap,10.6%,UPDATE
2026-01-18 17:45:02,Nitro Tap,10.5%,UPDATE
2026-01-18 17:45:09,Nitro Tap,10.4%,UPDATE
2026-01-18 17:45:46,Nitro Tap,10.3%,UPDATE
2026-01-18 17:47:13,Nitro Tap,10.2%,UPDATE
2026-01-18 17:48:04,Nitro Tap,10.1%,UPDATE
2026-01-18 17:52:26,Nitro Tap,11.33 pts,POUR
2026-01-18 17:56:59,Nitro Tap,10.0%,UPDATE
2026-01-18 18:02:28,Law Tap,23.3%,UPDATE
2026-01-18 18:03:08,Nitro Tap,10.1%,UPDATE
2026-01-18 18:03:19,Nitro Tap,10.2%,UPDATE
2026-01-18 18:03:45,Nitro Tap,10.1%,UPDATE
2026-01-18 18:07:39,Nitro Tap,10.2%,UPDATE
2026-01-18 18:09:21,Nitro Tap,10.3%,UPDATE
2026-01-18 18:15:58,Nitro Tap,10.4%,UPDATE
2026-01-18 18:19:21,Nitro Tap,10.5%,UPDATE
2026-01-18 18:23:42,Nitro Tap,10.6%,UPDATE
2026-01-18 18:27:06,Nitro Tap,10.7%,UPDATE
2026-01-18 18:29:21,Nitro Tap,10.8%,UPDATE
2026-01-18 18:32:33,Nitro Tap,10.9%,UPDATE
2026-01-18 18:33:57,Law Tap,23.4%,UPDATE
2026-01-18 18:35:44,Nitro Tap,11.0%,UPDATE
2026-01-18 18:40:32,Nitro Tap,11.1%,UPDATE
2026-01-18 18:43:23,Nitro Tap,11.2%,UPDATE
2026-01-18 18:46:09,Nitro Tap,11.3%,UPDATE
2026-01-18 18:49:43,Nitro Tap,11.4%,UPDATE
2026-01-18 18:53:48,Nitro Tap,11.5%,UPDATE
2026-01-18 18:58:13,Nitro Tap,11.6%,UPDATE
2026-01-18 19:03:22,Nitro Tap,11.7%,UPDATE
2026-01-18 19:07:44,Nitro Tap,11.8%,UPDATE
2026-01-18 19:09:32,Wisco Tap,50.5%,UPDATE
2026-01-18 19:14:45,Nitro Tap,11.9%,UPDATE
2026-01-18 19:20:23,Nitro Tap,11.8%,UPDATE
2026-01-18 19:20:42,Nitro Tap,11.7%,UPDATE
2026-01-18 19:20:54,Nitro Tap,11.6%,UPDATE
2026-01-18 19:21:11,Nitro Tap,11.5%,UPDATE
2026-01-18 19:21:28,Nitro Tap,11.4%,UPDATE
2026-01-18 19:21:54,Nitro Tap,11.3%,UPDATE
2026-01-18 19:23:46,Nitro Tap,11.2%,UPDATE
2026-01-18 19:24:11,Nitro Tap,11.1%,UPDATE
2026-01-18 19:24:44,Nitro Tap,11.0%,UPDATE
2026-01-18 19:25:10,Nitro Tap,10.9%,UPDATE
2026-01-18 19:26:09,Nitro Tap,10.8%,UPDATE
2026-01-18 19:27:59,Nitro Tap,10.7%,UPDATE
2026-01-18 19:30:05,Nitro Tap,10.6%,UPDATE
2026-01-18 19:30:43,Wisco Tap,50.6%,UPDATE
2026-01-18 19:30:56,Nitro Tap,10.5%,UPDATE
2026-01-18 19:32:22,Nitro Tap,10.4%,UPDATE
2026-01-18 19:33:11,Nitro Tap,10.3%,UPDATE
2026-01-18 19:33:50,Nitro Tap,10.2%,UPDATE
2026-01-18 19:34:43,Wisco Tap,50.5%,UPDATE
2026-01-18 19:37:39,Nitro Tap,10.1%,UPDATE
2026-01-18 19:38:35,Nitro Tap,10.0%,UPDATE
2026-01-18 19:49:07,Nitro Tap,10.1%,UPDATE
2026-01-18 19:49:22,Nitro Tap,10.2%,UPDATE
2026-01-18 19:50:23,Nitro Tap,10.1%,UPDATE
2026-01-18 19:52:56,Nitro Tap,10.2%,UPDATE
2026-01-18 19:55:37,Nitro Tap,10.3%,UPDATE
2026-01-18 19:56:02,Nitro Tap,9.67 pts,POUR
2026-01-18 19:56:54,Wisco Tap,50.6%,UPDATE
2026-01-18 20:00:44,Law Tap,23.5%,UPDATE
2026-01-18 20:02:14,Nitro Tap,10.4%,UPDATE
2026-01-18 20:06:07,Nitro Tap,10.5%,UPDATE
2026-01-18 20:09:32,Nitro Tap,10.6%,UPDATE
2026-01-18 20:10:48,Law Tap,23.4%,UPDATE
2026-01-18 20:11:25,Wisco Tap,50.7%,UPDATE
2026-01-18 20:13:38,Nitro Tap,10.7%,UPDATE
2026-01-18 20:15:36,Nitro Tap,10.8%,UPDATE
2026-01-18 20:19:08,Nitro Tap,10.9%,UPDATE
2026-01-18 20:20:50,Law Tap,23.5%,UPDATE
2026-01-18 20:23:38,Nitro Tap,11.0%,UPDATE
2026-01-18 20:25:35,Nitro Tap,11.1%,UPDATE
2026-01-18 20:31:11,Nitro Tap,11.2%,UPDATE
